,CiLISI,CiLISI_means
/immune_cell_hum/shuffled_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.287924506068629,0.351996425821654
/immune_cell_hum/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.320446305801733,0.375407293739487
/immune_cell_hum/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.316374645519413,0.374235827588943
/immune_cell_hum/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.317210310133816,0.376316832193909
/immune_cell_hum/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.317678538773379,0.377251615686288
/immune_cell_hum/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.316406144364796,0.374147126068802
/immune_cell_hum/unknown_15_shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.322700460028538,0.374892404693955
/human_pancreas/shuffled_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.382667698024474,0.437681273151158
/human_pancreas/shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.375335544470103,0.437275820011229
/human_pancreas/shuffled_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.35256383481328,0.423355376903063
/human_pancreas/shuffled_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.334639479062413,0.412342800329132
/human_pancreas/unknown_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.384492771468268,0.442322948561589
/human_pancreas/unknown_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.383966799959246,0.442151148570566
/human_pancreas/unknown_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.383265232182101,0.442314000285946
/human_pancreas/unknown_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.382509578001944,0.440926878332526
/human_pancreas/broad/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.387415483756596,0.444269186570848
/human_pancreas/unknown_15_shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.377376351242676,0.439240147671092
/tcells_atlas/shuffled_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.134887151465346,0.137961731585267
/tcells_atlas/shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.127950803077121,0.13607433527913
/tcells_atlas/shuffled_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.0971139983134162,0.111333632887202
/tcells_atlas/shuffled_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.0701001564739787,0.0850355801878869
/tcells_atlas/unknown_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.149743564346073,0.155710511012186
/tcells_atlas/unknown_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.14981401856626,0.153566777323004
/tcells_atlas/unknown_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.148763901713751,0.156558882877647
/tcells_atlas/unknown_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.150535832813499,0.156762097554664
/tcells_atlas/broad/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.148333473262431,0.148795133233589
/tcells_atlas/unknown_15_shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.133099554867,0.142150251823563
/lung_atlas/shuffled_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.189994017977131,0.211647444224003
/lung_atlas/shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.18705144926339,0.212345017121657
/lung_atlas/shuffled_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.169044672481644,0.183640488159463
/lung_atlas/shuffled_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.112013695308522,0.142487805008561
/lung_atlas/unknown_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.192594090465861,0.21723810767757
/lung_atlas/unknown_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.188874216254911,0.21338288765201
/lung_atlas/unknown_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.188668784004248,0.210932948202539
/lung_atlas/unknown_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.18929639472194,0.214095331682059
/lung_atlas/broad/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.195113098596756,0.214954355787147
/lung_atlas/unknown_15_shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.183459849182926,0.211203255289107
/immune_cell_hum/shuffled_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.302771095180728,0.357991260245016
/immune_cell_hum/shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.289864510649951,0.346528690261887
/immune_cell_hum/shuffled_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.247163952858809,0.325615707882756
/immune_cell_hum/shuffled_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.180843710320852,0.303998240799184
/immune_cell_hum/unknown_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.311930799852943,0.366009437531812
/immune_cell_hum/unknown_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.309862188063874,0.363742022112286
/immune_cell_hum/unknown_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.308844904939069,0.363197924838581
/immune_cell_hum/unknown_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.309902201828054,0.363984424087368
/immune_cell_hum/broad/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.311284502479359,0.362692401585616
/immune_cell_hum/unknown_15_shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.301017899352212,0.356190944706215
